1.33579  4.98186  -0.119284
0.0596485  0.434812  -0.734117
-0.386971  -0.518085  -1.214
-1.4828  0.449596  0.689511
0.774022  0.259774  1.85472
-1.12006  -0.32355  -1.78101
-1.24262  -0.625118  1.7591
0.422554  -2.08259  -1.01388
-2.18276  0.244329  0.89591
1.83337  1.38002  -1.0962
-2.12993  1.53634  -0.1691
0.951863  0.295234  2.46309
-0.696704  2.68888  -0.741673
1.39949  -0.901998  -2.37264
1.77911  2.28067  -0.43976
1.06027  -2.7254  0.355119
0.589757  -0.568929  -2.8595
0.36113  1.72643  2.41167
1.42776  1.0474  2.43545
1.63904  -1.91429  1.65294
-1.51132  -0.470264  -2.7943
0.759585  3.09258  -0.52002
-0.744119  -2.99155  1.09705
-0.766426  1.38844  2.8621
-2.15649  0.836622  -2.34229
-1.29374  -0.205094  3.09789
2.33731  -2.37142  -0.753636
3.30214  -0.965332  -0.498625
-2.95833  -1.1261  -1.52721
0.446118  -1.20563  -3.32879
1.30232  -1.43306  3.01219
3.40986  -0.833437  0.757153
-1.38861  -3.21595  0.820264
2.99226  -1.72944  -1.10843
1.8685  -3.09211  0.620734
-3.6581  0.0753564  0.34098
-0.810939  1.25187  3.39144
3.70497  -0.0786398  0.594613
3.22513  0.39351  -1.95413
-1.3816  0.719522  -3.48227
1.34455  -3.53813  -0.559289
-1.93328  -3.28723  0.442063
2.08578  0.998375  3.07464
-3.35007  -1.36583  1.34428
1.49706  -2.32206  2.73171
2.28759  -2.05232  2.51499
-0.682906  -3.28585  -2.19471
3.13252  -2.34371  0.887051
-2.38554  -2.4105  2.16242
-1.07234  -3.72545  -1.12597
3.7281  -0.250081  -1.66042
3.73166  0.688267  1.67814
0.446755  0.583884  4.09426
1.45536  1.2958  3.75338
3.57372  2.29962  -0.491243
-0.97559  3.05106  2.87235
2.41774  1.13533  3.39128
-2.92515  -1.33175  -2.89562
-1.08159  0.329334  4.1789
4.28166  0.404327  0.538932
0.0675661  -2.93753  -3.26707
-0.707473  -1.10301  4.22175
-2.04885  3.8038  -1.02485
-0.883983  3.22763  3.08447
2.86223  -2.65024  2.35083
0.138476  -4.56853  0.527151
-1.57337  1.48704  4.06663
1.6263  3.94857  1.73435
-1.75471  -3.47976  2.50644
-1.5718  -0.88128  -4.30786
0.983139  0.909167  -4.48416
2.34776  3.09123  2.65074
1.27636  -4.25442  1.62675
1.34802  0.712613  -4.63636
4.48129  -1.59644  -1.16212
0.129957  -4.83939  0.751698
0.68486  2.83837  3.95745
2.59785  -3.14341  -2.77867
-0.16731  -4.57887  -1.91357
-0.382484  4.64379  -1.83399
0.69175  4.39341  -2.37455
0.851905  -0.588533  -4.96169
-4.54248  -0.0564263  -2.27842
-4.04583  1.76983  2.57239
3.16946  3.2306  -2.40183
-1.00612  0.322262  -5.03004
-2.00381  -3.17745  3.5191
-1.96369  -3.27488  -3.47114
0.178009  2.63393  -4.44196
5.13624  0.620609  0.355503
0.0803091  -3.32436  -4.02505
0.177171  -5.13973  -1.27693
3.49318  3.88378  -0.90192
-0.0921766  -0.176603  -5.29899
2.28486  -1.57852  -4.54834
-0.0978099  -3.39835  -4.14293
-2.2143  0.77875  -4.84529
3.51944  -3.14802  2.65587
1.00372  -5.36962  0.0990812
0.0853958  0.797608  -5.47061
-2.4559  1.3809  -4.77301
-2.43146  4.81556  1.28982
-5.10319  1.1997  -1.83173
-2.9827  -4.34722  1.99614
0.44426  5.5734  0.757899
2.77926  4.12752  2.67725
5.54577  0.686772  -0.920998
-3.22354  2.91435  -3.6427
3.43137  0.748605  4.45644
1.80996  5.107  -1.69056
2.33745  3.44633  -3.91079
-2.38974  -5.16745  0.806986
-4.31394  0.892245  -3.69957
-2.98143  4.03027  -2.83497
5.24906  2.15442  -1.00089
3.17771  -4.7669  -0.639981
-0.938163  -0.899893  5.62648
5.09761  2.17484  1.64808
5.13222  0.00403055  -2.67273
-1.81706  3.90741  -3.868
0.509246  4.84378  3.13962
3.32769  -1.4999  -4.51414
-3.24947  3.18945  3.60731
4.64579  3.33575  -1.09457
0.336897  -5.54632  -1.9348
-5.31464  -1.1757  -2.27727
3.629  -3.61578  -2.96473
4.41423  -1.8736  -3.49511
4.09049  4.25587  0.701964
2.96793  4.21386  3.03275
-1.74011  -5.04303  2.78739
4.40127  3.75429  1.66737
3.44722  -3.45972  -3.52264
-1.19578  5.76074  1.28361
5.30312  -2.39227  1.57162
3.34974  3.22287  -3.90007
5.22845  -2.17494  2.24
2.3825  -5.49367  1.12057
-1.80635  4.41927  3.80847
2.33283  5.39597  -1.74081
-1.93838  -5.34376  2.32462
-3.7984  4.14232  -2.49681
